Zip Code,Audi A3 Plug In,Audi A7 Plug In,Audi A8 Plug In,Audi Q5 Plug In,Audi e-tron,Audi e-tron GT,Audi e-tron Sportback,Azure Transit Connect,BMW 3-Series Plug in,BMW 5-Series Plug in,BMW 7-Series Plug in,BMW X3,BMW X5,BMW i3,BMW i3 REx,BMW i4,BMW i8,BMW iX,Bentley Bentayga Hybrid,Cadillac CT6,Cadillac ELR,Chevrolet Bolt EUV,Chevrolet Bolt EV,Chevrolet Spark,Chevrolet Volt,Chrysler Pacifica,Coda EV,E-Ride EXV,Ferrari SF90 Stradale,Fiat 500e,Fisker Karma,Ford C-Max Energi,Ford E-Transit,Ford Escape Plug-in Hybrid,Ford F-150 Lightning,Ford Focus EV,Ford Fusion Energi,Ford Mustang Mach-E,Ford Ranger,Ford Think Neighbor,GEM NEV,Honda Accord Plug In,Honda Clarity Plug In,Hummer Hummer EV SUT,Hyundai Ioniq 5,Hyundai Ioniq EV,Hyundai Ioniq Plug In,Hyundai Kona Electric,Hyundai Santa Fe Plug In,Hyundai Sonata Plug In,Hyundai Tucson Plug In,Jaguar I-Pace,Jeep Wrangler 4xe,Karma Revero,Kia EV6,Kia Niro EV,Kia Niro Plug In,Kia Optima Plug In,Kia Sorrento Plug In,Kia Soul EV,Land Rover Range Rover Plug In,Lincoln Aviator Plug In,Lincoln Corsair,Lucid Air,Mclaren P1,Mercedes B-Class Electric,Mercedes C350e Plug In,Mercedes EQS,Mercedes GLC 350e Hybrid,Mercedes GLE55e,Mercedes S550e,Mercedes S560e,Miles ZX40ST,Mini Countryman Plug In,Mini Hardtop 2 Door EV,Mitsubishi Outlander Plug In,Mitsubishi i,New Flyer Xcelsior CHARGE,Nissan Leaf,Polestar 2,Porsche 918 Spyder,Porsche Cayenne S E-Hybrid,Porsche Panamera S E-Hybrid,Porsche Taycan,Rivian R1T,Smart forTwo EV,Smart forTwo EV Cabrio,Smith EV,Subaru Crosstrek Hybrid,Tesla Model 3,Tesla Model S,Tesla Model X,Tesla Model Y,Tesla Roadster,Toyota Prius Plug-in,Toyota Prius Prime,Toyota RAV4 EV,Toyota RAV4 Prime,Volkswagen ID.4,Volkswagen e-Golf,Volvo C40 Recharge,Volvo S60 Plug In,Volvo S90 Plug In,Volvo V60 Plug In,Volvo XC40 Recharge,Volvo XC60 Plug In,Volvo XC90 Plug In,Wheego Life,Workhorse E-GEN Van,Grand Total
77510,,,,,,,,,,,,,,,,,,,,,,,2,1,4,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,3,,,1,,1,,,,,,,,,,,,18
77511,,,,,,,,,2,1,,,,2,,,1,,,,,1,2,1,6,3,,,,1,,2,,,,,,1,,,,,1,,,,,,,,,,2,,,1,,,,1,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,17,6,1,4,,,4,,,,,,,,,,1,,,,64
77514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,3
77515,,,,,,,,,1,,1,,,,,,,,,,,,,,5,1,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,10,4,2,1,,,,,,,,,,,,,,,,,31
77517,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2,2,1,,,1,,,,,,,,,,,,,,,15
77518,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3,,,1,,,1,,,,,,,,,,,,,,12
77519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77520,,,,,,,,,,,,,1,1,,,,,,,,,,,3,,,,,,,,1,,,,1,1,,,,,,,,,,1,,,,1,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,6,,1,1,,,2,,1,,,,,,,,,,,,24
77521,,,,,1,,,,3,1,,,1,,1,,,,,,,,3,,7,2,,,,,,,1,,,,3,,,,,,1,,2,,,,,,,,3,,1,1,,,,,,,,,,,,,,,,,,,,1,,,3,,,,1,1,,,,,,25,6,5,10,,,1,,,,,,,,,,,,,,84
77522,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77523,,,,,,,,,,,,,,,1,,1,,,,,,3,,2,2,,,,,,2,,,,,,1,,,,,,,,,,,,,,,5,,2,,,,,,,1,,,,1,,1,,,1,,,,,1,,,3,,,,,,,,,,,32,8,2,9,,,,,,,,,,,,2,,,,,80
77528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77530,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,9,4,,2,,,,,,,,,,,,,,,,,21
77531,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,5,1,,1,,1,,,,,,,,,,,,,,,14
77532,,,,,,,,,1,,,,,1,1,,,,,,,,,,3,4,,,,,,1,,,,,3,1,,,,,,,,,,1,,,,,6,,,2,,,,1,,,1,,,,,,,,,,,,,1,,,1,,,,1,,,,,,,17,2,1,10,,,,,,,,,,,,,,,,,59
77534,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,3,,,,,,,,,,,,,,,,,8
77535,,,,,,,,,,,,,,,,,,,,,,1,1,,4,1,,,,,,,,,,,4,,,,,,,,,,,,,,,,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,11,3,2,2,,,,,,,,,,,,,,,,,37
77536,,,,,,,,,1,,,,,,2,,,,,,,1,,,3,4,,,,,,2,,,,,3,,,1,,,1,,,,,,,,,,4,,,2,,,,,,,,,,,,,,,,,,,,,,,5,,,,,1,,,,,,15,1,2,4,,,2,,,2,,,,,,,,,,,56
77539,,,,,1,,,,,,,,2,2,2,,,,,,1,,3,,4,2,,,,,,2,1,,,,3,2,,2,,,2,,,,,,,1,,,3,,,1,,,,1,,1,,,,,1,,,,,,,,,,,,2,,,1,,,,2,,,,32,11,2,11,1,,1,,1,3,,,,,,,,,,,104
77541,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,8,,,2,,,,,,,,,,,,,,,,,16
77545,,,,,,,,,,,,,1,,1,,2,,,,,,,,3,,,,,,,1,,,,,,1,,,,,,,1,,,,,,,,2,,1,1,,1,,,,,,,,,,,,,1,,,,,,,,2,,,,1,2,,,,,,20,5,1,6,,,,,,,,,1,,,,,,,,54
77546,1,,,1,3,,1,,1,1,,,5,1,1,,,,,,2,,6,1,14,4,,,,,,4,,,,,8,8,,,,,3,,,,1,,,,,1,12,,2,,,,1,1,,3,1,,,,,2,1,,,,,,,1,1,,7,1,,2,2,5,,,,,,105,47,21,46,,,8,,4,2,2,,,,,1,2,1,,,348
77547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,5
77548,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77550,1,,,,,,,,,,,,3,1,3,,,,,,,,1,1,4,,,,,,,1,1,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,1,,,,8,3,1,4,,1,,,,,1,,,1,,,,,,,41
77551,,,,,1,,,,,,,1,2,,,,,,,,,,2,1,2,,,,,,,1,,1,,,2,2,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,7,,2,5,,,1,,,,,,,,,,1,,,,36
77554,,,,,1,,,,,,,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,,1,,,1,,2,,2,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,1,,,2,,,,,,,,,,,12,10,6,9,,,,,,2,,,,,,1,,,,,57
77555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
77562,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,1,,,,,1,,,,,,,,,,,,11
77563,,,,,,,,,,,,,,1,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,1,3,,1,,,,,,,,,,,,,,,,,14
77565,,,,,1,,,,,2,,,,1,3,,,,,,,,2,,4,,,,,,,1,1,,,,2,1,,1,1,,,,,,,,,,,,2,,1,,,1,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,,,12,7,3,6,,1,,,1,,,,,,,1,,,,,58
77566,,,,,,,1,,,1,,,1,,,1,,,,,,,2,,5,2,,,,1,,1,,1,,,,3,,,,,4,,,,1,,,,,,2,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,1,,,,,,,16,8,,5,,,1,,1,1,,,,,,,,,,,62
77568,,,,,,,,,1,,,,,,2,,,,,,,,1,,4,1,,,,,,,1,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,16,3,,4,,,,,,1,,,,,,,,3,,,42
77571,,,,,,,,,,,,,,,1,,1,,,,,,2,,5,1,,,,,,2,1,,,,,3,,,,1,2,,,,,,,,,,1,,,1,,,1,1,,,,,,,,,,,,,,,,,1,,4,,,,,,,1,,,,14,,1,8,,,2,,,,,,,,,,,,,,54
77573,,1,,,5,,1,,2,5,,,6,3,4,,1,,,,,,12,,19,10,,,,,,5,2,,1,,10,8,,,,,5,,3,,,,,,,,18,,4,8,1,,,2,,2,,,,,1,1,1,,3,,,1,1,2,,,7,,,3,1,5,,1,1,,,121,49,23,72,,1,10,,7,7,1,1,,,,1,,3,,,462
77575,,,,,,,,,,,,,,1,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,8
77577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
77578,1,,,1,6,,1,,3,3,,,2,,1,,2,,,2,,,3,,6,2,,,,,,2,,,,1,6,10,,,,,3,,2,,,2,,,,1,3,,3,,,,,1,,1,1,,,,,2,,,1,,,1,,,,,5,1,,,,1,1,,,,,63,22,12,43,,,5,,1,,,,1,,,1,,4,,,233
77580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77581,,,,,4,,,,,2,,,6,1,4,,2,,,,,,4,,6,6,,,,,,1,2,,1,,8,5,,,,,1,,,1,1,,,1,,1,4,,,,,1,,,,1,,,,,,,,,,,,,1,1,,,14,1,,2,,1,,,,,,74,28,16,42,,,1,,4,2,1,,,,,1,1,,,,253
77583,,,,2,1,1,,,2,6,,,3,1,1,,,,,2,,1,7,,4,,,,,,,1,,,,,6,4,,,,,1,,,,,,,,,,6,,1,1,,,,,,,1,,,,,,,,,,,,1,,,,8,,,2,2,,,1,,,,57,11,8,34,,,4,,1,2,,,,,,,,,,,183
77584,,,,,4,1,2,,8,6,3,,8,1,4,,4,,,1,1,1,14,,18,10,,,,1,,3,2,1,,,6,6,,,,,9,,2,,1,,,1,,3,9,,,,2,,2,,,2,,,,1,1,,,1,,,,,,3,,,25,3,,4,3,4,3,1,,,,213,59,53,103,,2,6,,5,6,,1,,1,,2,,8,,,644
77586,,,,,2,1,,,,2,,,1,1,1,,1,,,,,,7,,14,1,,,,,,2,,1,,,5,4,,,1,,2,,1,,1,,,,,1,5,,2,,1,,1,,,2,,,,,,,,,,,,1,1,,,,8,,,1,,,1,,,,,30,20,5,23,,,3,,,3,1,,,,,,1,1,,,159
77587,,,,,,,,,,,,,,,,,1,,,,,,,,2,,,,,,,1,,,,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,11
77590,,,,,,,,,1,1,,,,,,,,,,,,,2,,2,3,,,,,,1,,,,,3,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,1,2,,3,,1,1,,,1,,,,,,,,,,,29
77591,,,,,,,,,,,,,1,,,,,,,,1,,,,3,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,7,,,2,,,,,,,,,,,,,,,,,18
77597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
77598,,,,,,,,,,,,,,,,,,,,,,,,,8,1,,,,,,1,,,,1,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,18,6,1,4,1,1,,,1,,,,,,,,,1,,,50
77611,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,3,,1,2,,,,,,1,,,,,,,,,,,10
77612,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77613,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77619,,,,,,,,,,,,,1,,1,,,,,,,,,,1,1,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,5,,,3,,,1,,,,,,,,,,,1,,,20
77622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
77625,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,3,,,,,,,,,,,,,,7
77627,,,,,,,,,1,1,,,2,1,,,,,,,,,,,2,1,,,,,,,,,,,,,,,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,7,1,2,3,,1,,,,,,,,,,,,,,,27
77629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77630,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,1,,,,,1,3,,,,,1,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,3,,,,,,,,,,,,,,,,,25
77632,,,,,,,,,2,,,,1,,,,,,,,,,1,,3,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,3,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,3,2,1,1,,,,,,,,,,,,,,,,,22
77640,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,5,,,,,1,,,,,,,,,,,,13
77642,,,,,,,,,,,,,1,,,,,,,,1,,,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,2,1,,,,,,,,,,,,,,,,,18
77650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,5
77651,,,,,,,,,,,,1,1,,,,,,,,,,,,3,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,,2,,,,,2,,,,,,,,1,,,,26
77655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77656,,,,,,,,,,,,,,,,,1,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,7,,,1,,,,,,,,,,,,,,,,,16
77657,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,1,,1,1,,,,,,,,,,,,,,,2,,2,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,2,1,,,2,,,2,,,,,,,,1,,,37
77659,,,,,,,,,,1,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6
77660,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77662,,,,,,,,,,,1,,,,,,,,,,,,1,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,16
77664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77665,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,1,1,,,,,,,,,,,,,,,,,6
77670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1
77701,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,1,,,,,,,,,,,,,,1,,,11
77702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,2,2,,,,,,,,,,,,,1,,,,,7
77703,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,6
77705,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,1,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,3,,,,1,,,,,,,,,,,,,,16
77706,,,,2,1,,,,2,1,,,2,,2,,1,,,,,,3,,5,2,,,,,,1,,,,,3,,,,,,1,,,,,,,,,1,2,,,2,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,1,,,,,21,17,5,5,,,1,,2,2,,,,,,,1,1,,,91
77707,,,,,,,,,,,,,1,1,,,2,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,,,1,,1,,,,,,,,,,,,18
77708,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,6
77713,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,2,2,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,7,3,3,3,,1,,,,,,,,,,,,,,,25
77744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
77801,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7
77802,,,,,,,,,3,1,,1,,,1,,,,,,,1,4,1,5,1,,,,,,,,,,,5,,,,,,,,,,,1,,,,,4,,,1,1,,,,,,,,,,,,,,,,,,,,,,5,,,1,,,1,,,,,13,7,,3,,,3,,3,,,,,,,,,,,,66
77803,,,,,,,,,,1,,,,,,,,,,,,,3,,3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,2,,1,1,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,7,1,1,3,,,3,,,,,,,,,,,,,,30
77807,,,,,1,,,,,1,,,,,1,,,,,,,,1,,2,2,,,,,,1,,,,,3,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,13,6,,5,,,1,,,,,,,,,,,,,,43
77808,,,,,,,,,,,,,,,1,,,,,,,,1,,2,2,,,,,,,,,,,2,1,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,1,,,,,,1,,,,,1,,,,,,,,,,,4,,,1,,,1,,,,,,,,,,,,,,20
77820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1
77830,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,,,,,,,,,,,,,,,,4
77831,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,4
77833,1,,,,1,,,,1,,,,,,,,,,,,,,1,1,2,1,,,,,,2,,,,,4,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,1,,,,,,,15,3,,6,,1,,,,,,,,,,,,2,,,46
77834,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,4
77836,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,,1,,,1,,,,,,,,,,,,14
77837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1
77840,,,,,1,,,,,2,,,,,,,,,,,,,1,,6,2,,,,,,5,,,,,3,1,,,,,1,,1,,,1,,,,,2,,,,,,,,,,,1,,,,,,,,,,,1,,,,3,,,,,,,,,,,17,5,1,5,,1,3,,,1,,,,,,,,1,,,65
77842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,8,,,,,,,,,,,,,,,,,,,,,,,,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37
77843,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77845,,,,,1,,,,5,5,,2,6,1,,,,,,,,1,7,1,18,17,,,,2,1,4,,,2,,7,8,,,,,8,,1,,1,,,1,,,5,,3,3,,,2,,,3,,,,,,2,,,,,,,1,3,,,12,1,,,,1,,,,,1,88,36,23,46,,1,18,,7,,,,1,,,,5,3,,,364
77846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77849,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77856,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,1,,,,,,,,,,,,7
